Period,Group,Sender,Time,ClientTime,Key,Value
2,1,3,1460075202215267291,1460075202148,_at_barrier,_timer_1_t_77_2
2,1,2,1460075202290373094,1460075202221,_at_barrier,_timer_1_t_77_2
2,1,4,1460075202538590240,1460075202467,__set_points__,"{""points"": 260.57555555555547, ""period"": 2}"
2,1,3,1460075202538916716,1460075202469,__set_points__,"{""points"": 296.8088888888891, ""period"": 2}"
2,1,1,1460075202539237146,1460075202469,__set_points__,"{""points"": 316.5933333333336, ""period"": 2}"
2,1,2,1460075202544650371,1460075202472,__set_points__,"{""points"": 310.03333333333313, ""period"": 2}"
2,1,2,1460075202546212122,1460075202472,state,"{""state"": [{""target"": 6.13, ""subjectid"": ""1"", ""rank"": 1, ""action"": 6.13, ""subperiodNumber"": -1, ""payoff"": 408.66666666666663}, {""target"": 4.14, ""subjectid"": ""2"", ""rank"": 2, ""action"": 4.14, ""subperiodNumber"": -1, ""payoff"": 552}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 487.1111111111111}, {""target"": 5.37, ""subjectid"": ""4"", ""rank"": 4, ""action"": 5.37, ""subperiodNumber"": -1, ""payoff"": 596.6666666666667}]}"
2,1,2,1460075202546580892,1460075202472,actions,"{""actions"": [6.13, 4.14, 5.48, 5.37]}"
2,1,2,1460075202546875384,1460075202472,targets,"{""targets"": [6.13, 4.14, 5.48, 5.37]}"
2,1,3,1460075202655250142,1460075202570,_at_barrier,_timer_1_t_78_2
2,1,1,1460075202655486493,1460075202570,_at_barrier,_timer_1_t_78_2
2,1,2,1460075202822071576,1460075202752,_at_barrier,_timer_1_t_78_2
2,1,4,1460075202822306665,1460075202750,_at_barrier,_timer_1_t_78_2
2,1,4,1460075203062559176,1460075202988,__set_points__,"{""points"": 266.5422222222221, ""period"": 2}"
2,1,1,1460075203062953814,1460075202990,__set_points__,"{""points"": 320.68000000000023, ""period"": 2}"
